time,SMA
8/13/2004,44.7497
8/12/2004,44.7125
8/11/2004,44.6873
8/10/2004,44.6563
8/9/2004,44.6137
8/6/2004,44.571
8/5/2004,44.529
8/4/2004,44.466
8/3/2004,44.4162
8/2/2004,44.3652
7/30/2004,44.3275
7/29/2004,44.2812
7/28/2004,44.242
7/27/2004,44.1877
7/26/2004,44.1398
7/23/2004,44.103
7/22/2004,44.0768
7/21/2004,44.0372
7/20/2004,44.0005
7/19/2004,43.9572
7/16/2004,43.908
7/15/2004,43.8563
7/14/2004,43.8298
7/13/2004,43.8032
7/12/2004,43.7777
7/9/2004,43.742
7/8/2004,43.6982
7/7/2004,43.6613
7/6/2004,43.6127
7/2/2004,43.5593
7/1/2004,43.5172
6/30/2004,43.4782
6/29/2004,43.4365
6/28/2004,43.3857
6/25/2004,43.3392
6/24/2004,43.2942
6/23/2004,43.2245
6/22/2004,43.1458
6/21/2004,43.0683
6/18/2004,42.9912
6/17/2004,42.9208
6/16/2004,42.857
6/15/2004,42.8032
6/14/2004,42.7762
6/10/2004,42.7493
6/9/2004,42.7175
6/8/2004,42.6897
6/7/2004,42.6587
6/4/2004,42.6145
6/3/2004,42.5988
6/2/2004,42.586
6/1/2004,42.5657
5/28/2004,42.5455
5/27/2004,42.5205
5/26/2004,42.496
5/25/2004,42.4708
5/24/2004,42.4492
5/21/2004,42.4387
5/20/2004,42.4338
5/19/2004,42.4325
5/18/2004,42.4277
5/17/2004,42.4258
5/14/2004,42.4088
5/13/2004,42.3868
5/12/2004,42.3713
5/11/2004,42.3585
5/10/2004,42.347
5/7/2004,42.3447
5/6/2004,42.3225
5/5/2004,42.2768
5/4/2004,42.2225
5/3/2004,42.1723
4/30/2004,42.1173
4/29/2004,42.0807
4/28/2004,42.0452
4/27/2004,42.0047
4/26/2004,41.9553
4/23/2004,41.9297
4/22/2004,41.8937
4/21/2004,41.8585
4/20/2004,41.8352
4/19/2004,41.807
4/16/2004,41.7662
4/15/2004,41.7257
4/14/2004,41.679
4/13/2004,41.6323
4/12/2004,41.59
4/8/2004,41.5495
4/7/2004,41.52
4/6/2004,41.5027
4/5/2004,41.471
4/2/2004,41.4485
4/1/2004,41.4333
3/31/2004,41.4297
3/30/2004,41.4295
3/29/2004,41.4142
3/26/2004,41.4127
3/25/2004,41.4117
3/24/2004,41.4172
3/23/2004,41.4163
3/22/2004,41.4008
3/19/2004,41.381
3/18/2004,41.3472
3/17/2004,41.2995
3/16/2004,41.2523
3/15/2004,41.1992
3/12/2004,41.144
3/11/2004,41.0735
3/10/2004,41.0187
3/9/2004,40.9433
3/8/2004,40.8602
3/5/2004,40.7782
3/4/2004,40.6933
3/3/2004,40.6105
3/2/2004,40.5292
3/1/2004,40.4375
2/27/2004,40.3372
2/26/2004,40.2408
2/25/2004,40.139
2/24/2004,40.0328
2/23/2004,39.9247
2/20/2004,39.8077
2/19/2004,39.6962
2/18/2004,39.5855
2/17/2004,39.4795
2/13/2004,39.3615
2/12/2004,39.2563
2/11/2004,39.1578
2/10/2004,39.0635
2/9/2004,38.979
2/6/2004,38.901
2/5/2004,38.8218
2/4/2004,38.7415
2/3/2004,38.6677
2/2/2004,38.5947
1/30/2004,38.5218
1/29/2004,38.4533
1/28/2004,38.3718
1/27/2004,38.2967
1/26/2004,38.2403
1/23/2004,38.1812
1/22/2004,38.1262
1/21/2004,38.069
1/20/2004,38.0052
1/16/2004,37.9463
1/15/2004,37.9105
1/14/2004,37.8828
1/13/2004,37.8492
1/12/2004,37.8197
1/9/2004,37.7802
1/8/2004,37.7543
1/7/2004,37.714
1/6/2004,37.669
1/5/2004,37.6132
1/2/2004,37.5542
12/31/2003,37.516
12/30/2003,37.4675
12/29/2003,37.4187
12/26/2003,37.3683
12/24/2003,37.3233
12/23/2003,37.2695
12/22/2003,37.224
12/19/2003,37.1792
12/18/2003,37.1383
12/17/2003,37.0965
12/16/2003,37.0662
12/15/2003,37.037
12/12/2003,37.0235
12/11/2003,37.0072
12/10/2003,36.9893
12/9/2003,36.988
12/8/2003,36.9858
12/5/2003,36.9913
12/4/2003,37.0117
12/3/2003,37.028
12/2/2003,37.0542
12/1/2003,37.087
11/28/2003,37.1133
11/26/2003,37.146
11/25/2003,37.176
11/24/2003,37.2118
11/21/2003,37.2475
11/20/2003,37.2843
11/19/2003,37.3167
11/18/2003,37.3398
11/17/2003,37.3668
11/14/2003,37.3823
11/13/2003,37.3998
11/12/2003,37.4088
11/11/2003,37.4198
11/10/2003,37.4343
11/7/2003,37.4522
11/6/2003,37.4752
11/5/2003,37.4848
11/4/2003,37.4962
11/3/2003,37.4995
10/31/2003,37.4968
10/30/2003,37.4913
10/29/2003,37.4822
10/28/2003,37.4412
10/27/2003,37.4013
10/24/2003,37.3612
10/23/2003,37.3233
10/22/2003,37.2853
10/21/2003,37.2533
10/20/2003,37.21
10/17/2003,37.1623
10/16/2003,37.1055
10/15/2003,37.0515
10/14/2003,37.0053
10/13/2003,36.9493
10/10/2003,36.906
10/9/2003,36.8543
10/8/2003,36.8038
10/7/2003,36.7563
10/6/2003,36.7057
10/3/2003,36.6642
10/2/2003,36.6267
10/1/2003,36.5983
9/30/2003,36.57
9/29/2003,36.5608
9/26/2003,36.5448
9/25/2003,36.5365
9/24/2003,36.5203
9/23/2003,36.5038
9/22/2003,36.4923
9/19/2003,36.492
9/18/2003,36.4865
9/17/2003,36.4835
9/16/2003,36.4852
9/15/2003,36.4715
9/12/2003,36.461
9/11/2003,36.4545
9/10/2003,36.449
9/9/2003,36.4542
9/8/2003,36.4512
9/5/2003,36.4467
9/4/2003,36.4505
9/3/2003,36.4402
9/2/2003,36.4298
8/29/2003,36.4193
8/28/2003,36.4103
8/27/2003,36.4078
8/26/2003,36.4033
8/25/2003,36.3992
8/22/2003,36.393
8/21/2003,36.3837
8/20/2003,36.3737
8/19/2003,36.3722
8/18/2003,36.3605
8/15/2003,36.3443
8/14/2003,36.327
8/13/2003,36.3
8/12/2003,36.2757
8/11/2003,36.2547
8/8/2003,36.2342
8/7/2003,36.2123
8/6/2003,36.2003
8/5/2003,36.197
8/4/2003,36.199
8/1/2003,36.1945
7/31/2003,36.1958
7/30/2003,36.1895
7/29/2003,36.1917
7/28/2003,36.2018
7/25/2003,36.1973
7/24/2003,36.188
7/23/2003,36.181
7/22/2003,36.1767
7/21/2003,36.1612
7/18/2003,36.157
7/17/2003,36.148
7/16/2003,36.1517
7/15/2003,36.1508
7/14/2003,36.1482
7/11/2003,36.138
7/10/2003,36.1288
7/9/2003,36.1183
7/8/2003,36.0928
7/7/2003,36.0767
7/3/2003,36.0503
7/2/2003,36.0257
7/1/2003,36.0052
6/30/2003,35.9942
6/27/2003,35.9798
6/26/2003,35.9687
6/25/2003,35.9512
6/24/2003,35.9227
6/23/2003,35.9082
6/20/2003,35.8912
6/19/2003,35.874
6/18/2003,35.8538
6/17/2003,35.82
6/16/2003,35.7922
6/13/2003,35.7468
6/12/2003,35.7078
6/11/2003,35.6587
6/10/2003,35.6062
6/9/2003,35.5537
6/6/2003,35.5042
6/5/2003,35.4495
6/4/2003,35.4063
6/3/2003,35.3555
6/2/2003,35.319
5/30/2003,35.2853
5/29/2003,35.2607
5/28/2003,35.2317
5/27/2003,35.1985
5/23/2003,35.1537
5/22/2003,35.1203
5/21/2003,35.0852
5/20/2003,35.0577
5/19/2003,35.0357
5/16/2003,35.0213
5/15/2003,34.991
5/14/2003,34.9658
5/13/2003,34.9415
5/12/2003,34.9067
5/9/2003,34.8663
5/8/2003,34.8202
5/7/2003,34.7873
5/6/2003,34.7573
5/5/2003,34.7265
5/2/2003,34.6958
5/1/2003,34.664
4/30/2003,34.6498
4/29/2003,34.6403
4/28/2003,34.629
4/25/2003,34.5927
4/24/2003,34.5572
4/23/2003,34.516
4/22/2003,34.4573
4/21/2003,34.4118
4/17/2003,34.3875
4/16/2003,34.3618
4/15/2003,34.349
4/14/2003,34.3435
4/11/2003,34.3472
4/10/2003,34.3572
4/9/2003,34.3695
4/8/2003,34.38
4/7/2003,34.391
4/4/2003,34.4025
4/3/2003,34.3938
4/2/2003,34.3955
4/1/2003,34.4068
3/31/2003,34.4043
3/28/2003,34.413
3/27/2003,34.3948
3/26/2003,34.3753
3/25/2003,34.355
3/24/2003,34.3492
3/21/2003,34.351
3/20/2003,34.3468
3/19/2003,34.3487
3/18/2003,34.3413
3/17/2003,34.3462
3/14/2003,34.354
3/13/2003,34.3785
3/12/2003,34.3877
3/11/2003,34.4013
3/10/2003,34.4088
3/7/2003,34.4203
3/6/2003,34.4157
3/5/2003,34.4255
3/4/2003,34.423
3/3/2003,34.432
2/28/2003,34.4393
2/27/2003,34.4487
2/26/2003,34.4623
2/25/2003,34.481
2/24/2003,34.478
2/21/2003,34.488
2/20/2003,34.4887
2/19/2003,34.5092
2/18/2003,34.5335
2/14/2003,34.5577
2/13/2003,34.5832
2/12/2003,34.6118
2/11/2003,34.6418
2/10/2003,34.6423
2/7/2003,34.6495
2/6/2003,34.6582
2/5/2003,34.6748
2/4/2003,34.6807
2/3/2003,34.6887
1/31/2003,34.7045
1/30/2003,34.7063
1/29/2003,34.7302
1/28/2003,34.7468
1/27/2003,34.7705
1/24/2003,34.794
1/23/2003,34.8265
1/22/2003,34.8548
1/21/2003,34.8745
1/17/2003,34.8947
1/16/2003,34.9023
1/15/2003,34.9175
1/14/2003,34.9353
1/13/2003,34.95
1/10/2003,34.9572
1/9/2003,34.9748
1/8/2003,34.9613
1/7/2003,34.9537
1/6/2003,34.931
1/3/2003,34.8718
1/2/2003,34.8252
12/31/2002,34.7872
12/30/2002,34.7558
12/27/2002,34.7297
12/26/2002,34.6965
12/24/2002,34.6732
12/23/2002,34.6145
12/20/2002,34.5657
12/19/2002,34.5398
12/18/2002,34.4975
12/17/2002,34.4377
12/16/2002,34.391
12/13/2002,34.3412
12/12/2002,34.2965
12/11/2002,34.2685
12/10/2002,34.236
12/9/2002,34.2253
12/6/2002,34.2182
12/5/2002,34.1922
12/4/2002,34.1893
12/3/2002,34.1897
12/2/2002,34.1747
11/29/2002,34.1702
11/27/2002,34.153
11/26/2002,34.134
11/25/2002,34.1283
11/22/2002,34.1425
11/21/2002,34.162
11/20/2002,34.1747
11/19/2002,34.2023
11/18/2002,34.2268
11/15/2002,34.2465
11/14/2002,34.2828
11/13/2002,34.3152
11/12/2002,34.3615
11/11/2002,34.4135
11/8/2002,34.4632
11/7/2002,34.5053
11/6/2002,34.5372
11/5/2002,34.5327
11/4/2002,34.5352
11/1/2002,34.5658
10/31/2002,34.5882
10/30/2002,34.5988
10/29/2002,34.5875
10/28/2002,34.5753
10/25/2002,34.5582
10/24/2002,34.5338
10/23/2002,34.5687
10/22/2002,34.5777
10/21/2002,34.5968
10/18/2002,34.5817
10/17/2002,34.5467
10/16/2002,34.5072
10/15/2002,34.4303
10/14/2002,34.3298
10/11/2002,34.2877
10/10/2002,34.2912
10/9/2002,34.3215
10/8/2002,34.361
10/7/2002,34.4118
10/4/2002,34.4675
10/3/2002,34.5348
10/2/2002,34.619
10/1/2002,34.7382
9/30/2002,34.8455
9/27/2002,34.9892
9/26/2002,35.1073
9/25/2002,35.2075
9/24/2002,35.3415
9/23/2002,35.491
9/20/2002,35.6165
9/19/2002,35.7262
9/18/2002,35.8468
9/17/2002,35.9602
9/16/2002,36.0632
9/13/2002,36.1522
9/12/2002,36.2403
9/11/2002,36.346
9/10/2002,36.4365
9/9/2002,36.5092
9/6/2002,36.5985
9/5/2002,36.6883
9/4/2002,36.776
9/3/2002,36.8645
8/30/2002,36.9612
8/29/2002,37.0228
8/28/2002,37.0923
8/27/2002,37.1525
8/26/2002,37.1888
8/23/2002,37.2432
8/22/2002,37.2965
8/21/2002,37.351
8/20/2002,37.4077
8/19/2002,37.4752
8/16/2002,37.5375
8/15/2002,37.5972
8/14/2002,37.641
8/13/2002,37.6943
8/12/2002,37.7837
8/9/2002,37.8593
8/8/2002,37.9195
8/7/2002,37.9958
8/6/2002,38.091
8/5/2002,38.1837
8/2/2002,38.298
8/1/2002,38.4047
7/31/2002,38.4955
7/30/2002,38.537
7/29/2002,38.619
7/26/2002,38.6935
7/25/2002,38.7868
7/24/2002,38.8913
7/23/2002,38.9875
7/22/2002,39.1388
7/19/2002,39.31
7/18/2002,39.4417
7/17/2002,39.5517
7/16/2002,39.6557
7/15/2002,39.7777
7/12/2002,39.8895
7/11/2002,39.9843
7/10/2002,40.0707
7/9/2002,40.1268
7/8/2002,40.1518
7/5/2002,40.1858
7/3/2002,40.2302
7/2/2002,40.277
7/1/2002,40.3283
6/28/2002,40.3613
6/27/2002,40.3985
6/26/2002,40.4558
6/25/2002,40.538
6/24/2002,40.6085
6/21/2002,40.6723
6/20/2002,40.7507
6/19/2002,40.8173
6/18/2002,40.8753
6/17/2002,40.9343
6/14/2002,40.9927
6/13/2002,41.0657
6/12/2002,41.1397
6/11/2002,41.207
6/10/2002,41.2833
6/7/2002,41.3518
6/6/2002,41.4135
6/5/2002,41.4943
6/4/2002,41.5598
6/3/2002,41.6212
5/31/2002,41.6847
5/30/2002,41.7393
5/29/2002,41.7918
5/28/2002,41.831
5/24/2002,41.867
5/23/2002,41.8848
5/22/2002,41.8852
5/21/2002,41.89
5/20/2002,41.9105
5/17/2002,41.9293
5/16/2002,41.9118
5/15/2002,41.8905
5/14/2002,41.8748
5/13/2002,41.8468
5/10/2002,41.83
5/9/2002,41.8247
5/8/2002,41.8087
5/7/2002,41.7835
5/6/2002,41.77
5/3/2002,41.7542
5/2/2002,41.7263
5/1/2002,41.6852
4/30/2002,41.6462
4/29/2002,41.6267
4/26/2002,41.6158
4/25/2002,41.594
4/24/2002,41.5508
4/23/2002,41.5285
4/22/2002,41.492
4/19/2002,41.4412
4/18/2002,41.3808
4/17/2002,41.3068
4/16/2002,41.2432
4/15/2002,41.1825
4/12/2002,41.1308
4/11/2002,41.0975
4/10/2002,41.0348
4/9/2002,40.9568
4/8/2002,40.9013
4/5/2002,40.8347
4/4/2002,40.7858
4/3/2002,40.7275
4/2/2002,40.666
4/1/2002,40.5873
3/28/2002,40.5168
3/27/2002,40.4413
3/26/2002,40.3718
3/25/2002,40.306
3/22/2002,40.2518
3/21/2002,40.1773
3/20/2002,40.0935
3/19/2002,40.0063
3/18/2002,39.9155
3/15/2002,39.8123
3/14/2002,39.71
3/13/2002,39.6037
3/12/2002,39.4923
3/11/2002,39.3827
3/8/2002,39.2713
3/7/2002,39.182
3/6/2002,39.1017
3/5/2002,39.0037
3/4/2002,38.9433
3/1/2002,38.871
2/28/2002,38.7987
2/27/2002,38.7337
2/26/2002,38.6758
2/25/2002,38.6155
2/22/2002,38.5547
2/21/2002,38.5055
2/20/2002,38.4937
2/19/2002,38.4752
2/15/2002,38.4617
2/14/2002,38.4302
2/13/2002,38.4058
2/12/2002,38.3817
2/11/2002,38.3867
2/8/2002,38.42
2/7/2002,38.4495
2/6/2002,38.482
2/5/2002,38.4917
2/4/2002,38.5042
2/1/2002,38.5228
1/31/2002,38.5293
1/30/2002,38.5412
1/29/2002,38.5712
1/28/2002,38.5962
1/25/2002,38.6045
1/24/2002,38.6298
1/23/2002,38.6675
1/22/2002,38.6952
1/18/2002,38.7258
1/17/2002,38.767
1/16/2002,38.8083
1/15/2002,38.8423
1/14/2002,38.8607
1/11/2002,38.9125
1/10/2002,38.9667
1/9/2002,39.0043
1/8/2002,39.0552
1/7/2002,39.095
1/4/2002,39.1388
1/3/2002,39.1565
1/2/2002,39.1778
12/31/2001,39.196
12/28/2001,39.2173
12/27/2001,39.2183
12/26/2001,39.2217
12/24/2001,39.2132
12/21/2001,39.2198
12/20/2001,39.2185
12/19/2001,39.1803
12/18/2001,39.1458
12/17/2001,39.1177
12/14/2001,39.0903
12/13/2001,39.093
12/12/2001,39.1258
12/11/2001,39.1602
12/10/2001,39.2158
12/7/2001,39.2773
12/6/2001,39.3245
12/5/2001,39.384
12/4/2001,39.423
12/3/2001,39.4637
11/30/2001,39.5052
11/29/2001,39.551
11/28/2001,39.5998
11/27/2001,39.6567
11/26/2001,39.7183
11/23/2001,39.7838
11/21/2001,39.8247
11/20/2001,39.8718
11/19/2001,39.9123
11/16/2001,39.9747
11/15/2001,40.0235
11/14/2001,40.0918
11/13/2001,40.1385
11/12/2001,40.1493
11/9/2001,40.1717
11/8/2001,40.19
11/7/2001,40.2142
11/6/2001,40.2503
11/5/2001,40.2822
11/2/2001,40.3065
11/1/2001,40.3315
10/31/2001,40.3522
10/30/2001,40.388
10/29/2001,40.4263
10/26/2001,40.4552
10/25/2001,40.483
10/24/2001,40.519
10/23/2001,40.5568
10/22/2001,40.5585
10/19/2001,40.5815
10/18/2001,40.6285
10/17/2001,40.6732
10/16/2001,41.3815
10/15/2001,42.1073
10/12/2001,42.8463
10/11/2001,43.5745
10/10/2001,44.2972
10/9/2001,45.0083
10/8/2001,45.7533
10/5/2001,46.5163
10/4/2001,47.2848
10/3/2001,48.0585
10/2/2001,48.8502
10/1/2001,49.6453
9/28/2001,50.4497
9/27/2001,51.24
9/26/2001,52.0533
9/25/2001,52.9292
9/24/2001,53.7998
9/21/2001,54.684
9/20/2001,55.5603
9/19/2001,56.4055
9/18/2001,57.2382
9/17/2001,58.0552
9/10/2001,58.8677
9/7/2001,59.6612
9/6/2001,60.4792
9/5/2001,61.2995
9/4/2001,62.1075
8/31/2001,62.9182
8/30/2001,63.7353
8/29/2001,64.5562
8/28/2001,65.409
8/27/2001,66.2477
8/24/2001,67.046
8/23/2001,67.8302
8/22/2001,68.6298
8/21/2001,69.4147
8/20/2001,70.2098
8/17/2001,70.9962
8/16/2001,71.7762
8/15/2001,72.5682
8/14/2001,73.3557
8/13/2001,74.1732
8/10/2001,74.962
8/9/2001,75.7645
8/8/2001,76.5728
8/7/2001,77.3697
8/6/2001,78.1407
8/3/2001,78.9282
8/2/2001,79.7358
8/1/2001,80.5193
7/31/2001,81.2958
7/30/2001,82.059
7/27/2001,82.7872
7/26/2001,83.5167
7/25/2001,84.2847
7/24/2001,85.0592
7/23/2001,85.8607
7/20/2001,86.6332
7/19/2001,87.3953
7/18/2001,88.1355
7/17/2001,88.198
7/16/2001,88.1958
7/13/2001,88.1702
7/12/2001,88.156
7/11/2001,88.1437
7/10/2001,88.137
7/9/2001,88.0743
7/6/2001,87.9947
7/5/2001,87.948
7/3/2001,87.8732
7/2/2001,87.7858
6/29/2001,87.673
6/28/2001,87.5288
6/27/2001,87.3802
6/26/2001,87.2532
6/25/2001,87.1272
6/22/2001,86.9567
6/21/2001,86.7857
6/20/2001,86.6562
6/19/2001,86.4982
6/18/2001,86.307
6/15/2001,86.127
6/14/2001,85.9755
6/13/2001,85.839
6/12/2001,85.6937
6/11/2001,85.5533
6/8/2001,85.4408
6/7/2001,85.3283
6/6/2001,85.2303
6/5/2001,85.1363
6/4/2001,85.0437
6/1/2001,84.9607
5/31/2001,84.8817
5/30/2001,84.7958
5/29/2001,84.7122
5/25/2001,84.6357
5/24/2001,84.524
5/23/2001,84.4093
5/22/2001,84.3265
5/21/2001,84.243
5/18/2001,84.1555
5/17/2001,84.0557
5/16/2001,83.9688
5/15/2001,83.8738
5/14/2001,83.7833
5/11/2001,83.674
5/10/2001,83.6122
5/9/2001,83.557
5/8/2001,83.491
5/7/2001,83.443
5/4/2001,83.3815
5/3/2001,83.3283
5/2/2001,83.299
5/1/2001,83.2707
4/30/2001,83.1738
4/27/2001,83.0887
4/26/2001,83.0068
4/25/2001,82.8923
4/24/2001,82.7442
4/23/2001,82.636
4/20/2001,82.5443
4/19/2001,82.4853
4/18/2001,82.4413
4/17/2001,82.36
4/16/2001,82.2722
4/12/2001,82.1818
4/11/2001,82.1527
4/10/2001,82.1505
4/9/2001,82.1307
4/6/2001,82.118
4/5/2001,82.0997
4/4/2001,82.1175
4/3/2001,82.1872
4/2/2001,82.2763
3/30/2001,82.331
3/29/2001,82.4018
3/28/2001,82.5825
3/27/2001,82.7207
3/26/2001,82.8247
3/23/2001,82.983
3/22/2001,83.1773
3/21/2001,83.3292
3/20/2001,83.4115
3/19/2001,83.487
3/16/2001,83.5858
3/15/2001,83.6638
3/14/2001,83.6835
3/13/2001,83.7312
3/12/2001,83.8043
3/9/2001,83.851
3/8/2001,83.847
3/7/2001,83.8912
3/6/2001,83.9543
3/5/2001,83.9985
3/2/2001,84.074
3/1/2001,84.1987
2/28/2001,84.3222
2/27/2001,84.438
2/26/2001,84.5487
2/23/2001,84.703
2/22/2001,84.8635
2/21/2001,85.034
2/20/2001,85.2128
2/16/2001,85.3683
2/15/2001,85.491
2/14/2001,85.6212
2/13/2001,85.7338
2/12/2001,85.827
2/9/2001,85.8957
2/8/2001,85.9637
2/7/2001,86.048
2/6/2001,86.14
2/5/2001,86.2458
2/2/2001,86.3158
2/1/2001,86.4108
1/31/2001,86.4777
1/30/2001,86.545
1/29/2001,86.713
1/26/2001,86.8628
1/25/2001,87.0035
1/24/2001,87.0878
1/23/2001,87.1898
1/22/2001,87.2795
1/19/2001,87.3878
1/18/2001,87.5482
1/17/2001,87.7033
1/16/2001,87.8075
1/12/2001,87.8867
1/11/2001,87.97
1/10/2001,88.071
1/9/2001,88.2293
1/8/2001,88.4315
1/5/2001,88.6127
1/4/2001,88.7803
1/3/2001,88.9178
1/2/2001,88.9877
12/29/2000,88.9887
12/28/2000,89.0272
12/27/2000,89.0927
12/26/2000,89.1542
12/22/2000,89.1633
12/21/2000,89.2022
12/20/2000,89.2772
12/19/2000,89.3012
12/18/2000,89.279
12/15/2000,89.281
12/14/2000,89.3173
12/13/2000,89.334
12/12/2000,89.3392
12/11/2000,89.3905
12/8/2000,89.453
12/7/2000,89.3992
12/6/2000,89.3627
12/5/2000,89.3543
12/4/2000,89.2977
12/1/2000,89.1778
11/30/2000,89.0935
11/29/2000,89.0102
11/28/2000,88.9175
11/27/2000,88.7415
11/24/2000,88.55
11/22/2000,88.332
11/21/2000,88.1365
11/20/2000,87.9645
11/17/2000,87.8238
11/16/2000,87.701
11/15/2000,87.5978
11/14/2000,87.477
11/13/2000,87.3707
11/10/2000,87.254
11/9/2000,87.1582
11/8/2000,87.0332
11/7/2000,86.8768
11/6/2000,86.7695
11/3/2000,86.6477
11/2/2000,86.5393
11/1/2000,86.4205
10/31/2000,86.2328
10/30/2000,86.0945
10/27/2000,85.9655
10/26/2000,85.8635
10/25/2000,85.7823
10/24/2000,85.6625
10/23/2000,85.5532
10/20/2000,85.4022
10/19/2000,85.2698
10/18/2000,85.098
10/17/2000,84.9117
10/16/2000,84.7357
10/13/2000,84.5577
10/12/2000,84.3515
10/11/2000,84.0942
10/10/2000,83.8348
10/9/2000,83.5922
10/6/2000,83.366
10/5/2000,83.1753
10/4/2000,82.999
10/3/2000,82.8542
10/2/2000,82.6428
9/29/2000,82.4275
9/28/2000,82.2455
9/27/2000,82.0422
9/26/2000,81.8805
9/25/2000,81.745
9/22/2000,81.6673
9/21/2000,81.5945
9/20/2000,81.5237
9/19/2000,81.4713
9/18/2000,81.3902
9/15/2000,81.2743
9/14/2000,81.1818
9/13/2000,81.1482
9/12/2000,81.119
9/11/2000,81.0962
9/8/2000,81.0538
9/7/2000,81.0393
9/6/2000,80.9967
9/5/2000,80.9592
9/1/2000,80.8893
8/31/2000,80.8487
8/30/2000,80.8402
8/29/2000,80.856
8/28/2000,80.8025
8/25/2000,80.7422
8/24/2000,80.7422
8/23/2000,80.7483
8/22/2000,80.7317
8/21/2000,80.7192
8/18/2000,80.6848
8/17/2000,80.6848
8/16/2000,80.6713
8/15/2000,80.6868
8/14/2000,80.6942
8/11/2000,80.6757
8/10/2000,80.6757
8/9/2000,80.7132
8/8/2000,80.756
8/7/2000,80.7763
8/4/2000,80.8105
8/3/2000,80.8072
8/2/2000,80.7738
8/1/2000,80.7332
7/31/2000,80.7332
7/28/2000,80.7217
7/27/2000,80.68
7/26/2000,80.6425
7/25/2000,80.6727
7/24/2000,80.7112
7/21/2000,80.7685
7/20/2000,80.8185
7/19/2000,80.8663
7/18/2000,80.8862
7/17/2000,80.8997
7/14/2000,80.8778
7/13/2000,80.855
7/12/2000,80.8133
7/11/2000,80.8157
7/10/2000,80.8063
7/7/2000,80.8365
7/6/2000,80.8508
7/5/2000,80.8518
7/3/2000,80.8955
6/30/2000,80.9322
6/29/2000,80.953
6/28/2000,80.9747
6/27/2000,80.9475
6/26/2000,80.8798
6/23/2000,80.801
6/22/2000,80.7572
6/21/2000,80.6957
6/20/2000,80.5717
6/19/2000,80.4717
6/16/2000,80.329
6/15/2000,80.1717
6/14/2000,80.081
6/13/2000,79.9518
6/12/2000,79.8842
6/9/2000,79.8675
6/8/2000,79.8435
6/7/2000,79.7967
6/6/2000,79.7092
6/5/2000,79.6212
6/2/2000,79.64
6/1/2000,79.6473
5/31/2000,79.5983
5/30/2000,79.4255
5/26/2000,79.2953
5/25/2000,79.2057
5/24/2000,79.116
5/23/2000,78.9888
5/22/2000,78.8305
5/19/2000,78.6263
5/18/2000,78.4773
5/17/2000,78.3637
5/16/2000,78.2647
5/15/2000,78.1272
5/12/2000,78.0313
5/11/2000,77.9977
5/10/2000,77.9372
5/9/2000,77.8528
5/8/2000,77.7602
5/5/2000,77.6842
5/4/2000,77.6217
5/3/2000,77.6123
5/2/2000,77.6665
5/1/2000,77.7103
4/28/2000,77.7833
4/27/2000,77.8853
4/26/2000,77.927
4/25/2000,77.9728
4/24/2000,77.9375
4/20/2000,77.9562
4/19/2000,78.0312
4/18/2000,78.1415
4/17/2000,78.2758
4/14/2000,78.4342
4/13/2000,78.5165
4/12/2000,78.6092
4/11/2000,78.6893
4/10/2000,78.7622
4/7/2000,78.882
4/6/2000,78.9477
4/5/2000,78.9977
4/4/2000,79.0643
4/3/2000,79.105
3/31/2000,79.1832
3/30/2000,79.227
3/29/2000,79.1967
3/28/2000,79.1602
3/27/2000,79.1862
3/24/2000,79.2517
3/23/2000,79.3173
3/22/2000,79.4038
3/21/2000,79.5215
3/20/2000,79.635
3/17/2000,79.737
3/16/2000,79.7973
3/15/2000,79.8335
3/14/2000,79.9147
3/13/2000,80.023
3/10/2000,80.1427
3/9/2000,80.2318
3/8/2000,80.2688
3/7/2000,80.3218
3/6/2000,80.424
3/3/2000,80.5997
3/2/2000,80.7362
3/1/2000,80.8508
2/29/2000,80.9587
2/28/2000,81.0715
2/25/2000,81.2215
2/24/2000,81.359
2/23/2000,81.4683
2/22/2000,81.5245
2/18/2000,81.5858
2/17/2000,81.6358
2/16/2000,81.6637
2/15/2000,81.6585
2/14/2000,81.6877
2/11/2000,81.7512
2/10/2000,81.8397
2/9/2000,81.875
2/8/2000,81.902
2/7/2000,81.8665
2/4/2000,81.7873
2/3/2000,81.6945
2/2/2000,81.56
2/1/2000,81.3402
1/31/2000,81.1703
1/28/2000,81.0057
1/27/2000,80.9263
1/26/2000,80.8222
1/25/2000,80.6648
1/24/2000,80.4825
1/21/2000,80.2742
1/20/2000,80.0585
1/19/2000,79.897
1/18/2000,79.7522
1/14/2000,79.6073
1/13/2000,79.4865
1/12/2000,79.2865
1/11/2000,79.1115
1/10/2000,78.899
1/7/2000,78.7427
1/6/2000,78.554
1/5/2000,78.356
1/4/2000,78.235
1/3/2000,78.1673
12/31/1999,78.0808
12/30/1999,77.9715
12/29/1999,77.834
12/28/1999,77.6975
12/27/1999,77.5963
12/23/1999,77.4963
12/22/1999,77.3453
12/21/1999,77.2402
12/20/1999,77.1463
12/17/1999,77.0278
12/16/1999,76.8977
12/15/1999,76.758
12/14/1999,76.6528
12/13/1999,76.583
12/10/1999,76.5365
12/9/1999,76.4512
12/8/1999,76.3032
12/7/1999,76.2317
12/6/1999,76.144
12/3/1999,76.0867
12/2/1999,76.0653
12/1/1999,76.0505
11/30/1999,76.0005
